,Id1,Id2,Interaction
11996,ShivkumarPogul,ABPNews,RT
11996,ShivkumarPogul,ancho,RT
11997,RBellitzia,TheRoses2022,RT
11998,RajLaveena,News18India,RT
11998,RajLaveena,RajLaveena,RT
11998,RajLaveena,News18India,RT
11998,RajLaveena,RajLaveena,RT
11999,News18India,RajLaveena,Mention
12000,BrotherLeeLuv,Seth_Mythrax,RT
12001,jairbrenis,Seth_Mythrax,RT
12002,Shashan20797894,ani_digital,RT
12003,ishwarlal1998,ABPNews,RT
12003,ishwarlal1998,ancho,RT
12003,ishwarlal1998,ABPNews,RT
12003,ishwarlal1998,ancho,RT
12004,anjali_speak,TV9Bharatvarsh,RT
12004,anjali_speak,anjali_speak,RT
12004,anjali_speak,TV9Bharatvarsh,RT
12004,anjali_speak,anjali_speak,RT
12007,Rohtashmandan25,TV9Bharatvarsh,RT
12007,Rohtashmandan25,anjali_speak,RT
12007,Rohtashmandan25,TV9Bharatvarsh,RT
12007,Rohtashmandan25,anjali_speak,RT
12008,TV9Bharatvarsh,anjali_speak,Mention
12009,BalmikiSah19,ABPNews,RT
12009,BalmikiSah19,ancho,RT
12009,BalmikiSah19,ABPNews,RT
12009,BalmikiSah19,ancho,RT
12010,UjjwalOmprakash,ABPNews,RT
12010,UjjwalOmprakash,ancho,RT
12010,UjjwalOmprakash,ABPNews,RT
12010,UjjwalOmprakash,ancho,RT
12011,Protest_when,ukraine_world,RT
12012,SanctionedUn,Antiwarcom,RT
12013,ravisha99362373,TV9Bharatvarsh,RT
12013,ravisha99362373,RAVIMISHRA_TV,RT
12013,ravisha99362373,TV9Bharatvarsh,RT
12013,ravisha99362373,RAVIMISHRA_TV,RT
12014,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12015,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12015,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12015,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12015,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12016,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12016,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12016,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12016,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12018,goswamig10,Bharat24Liv,RT
12019,LJoRuo,Antiwarcom,RT
12022,DoubleONAFO,Scot_Proud1,RT
12023,BhaveshKrMandal,thakur_shivangi,RT
12024,zahdehz,zahdehz,RT
12025,DoubleONAFO,ukraine_world,RT
12029,Radheshyam_k07,ABPNews,RT
12029,Radheshyam_k07,ancho,RT
12029,Radheshyam_k07,ABPNews,RT
12029,Radheshyam_k07,ancho,RT
12030,YATENDR76790283,ABPNews,RT
12030,YATENDR76790283,ancho,RT
12030,YATENDR76790283,ABPNews,RT
12030,YATENDR76790283,ancho,RT
12031,Chairman_Meowed,ukraine_world,RT
12034,Deepika_014,thakur_shivangi,RT
12035,LPNPAC,LPNPAC,RT
12036,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12037,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12038,dk116435,ABPNews,RT
12038,dk116435,ancho,RT
12038,dk116435,ABPNews,RT
12038,dk116435,ancho,RT
12039,CarrieSiemek,missjea,RT
12042,JogenderSingh70,ABPNews,RT
12042,JogenderSingh70,ancho,RT
12042,JogenderSingh70,ABPNews,RT
12042,JogenderSingh70,ancho,RT
12043,hh_francesco,AllaPoedie,RT
12044,dee4peace,dee4peace,RT
12046,manish_0483,ani_digital,RT
12048,sarapeters_99,Cyberknow20,RT
12051,ngNguynVitAnh2,TheRoses2022,RT
12052,FroodyWisco,albafella1,RT
12053,bapt_dre,AllaPoedie,RT
12055,FrRosbar,ePowerLife2,RT
12056,franchescojpr,ElCheZOV,RT
12060,craigthomler,USChelseaXXfan,RT
12060,craigthomler,Knight22122,RT
12060,craigthomler,JoeBran03134872,RT
12060,craigthomler,THE_RonTheDon,RT
12060,craigthomler,RWApodcast,RT
12060,craigthomler,USChelseaXXfan,RT
12060,craigthomler,Knight22122,RT
12060,craigthomler,JoeBran03134872,RT
12060,craigthomler,THE_RonTheDon,RT
12060,craigthomler,RWApodcast,RT
12060,craigthomler,USChelseaXXfan,RT
12060,craigthomler,Knight22122,RT
12060,craigthomler,JoeBran03134872,RT
12060,craigthomler,THE_RonTheDon,RT
12060,craigthomler,RWApodcast,RT
12060,craigthomler,USChelseaXXfan,RT
12060,craigthomler,Knight22122,RT
12060,craigthomler,JoeBran03134872,RT
12060,craigthomler,THE_RonTheDon,RT
12060,craigthomler,RWApodcast,RT
12060,craigthomler,USChelseaXXfan,RT
12060,craigthomler,Knight22122,RT
12060,craigthomler,JoeBran03134872,RT
12060,craigthomler,THE_RonTheDon,RT
12060,craigthomler,RWApodcast,RT
12061,FroodyWisco,ukraine_world,RT
12062,AimieeMobley,Therealgsns,RT
12063,a1a697fbd80147c,Therealgsns,RT
12065,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12065,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12065,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12065,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12066,sonutha11335937,AmarUjalaNews,RT
12069,nohouzecalls,TimGravett,RT
12070,sundar_laxkar,News18India,RT
12070,sundar_laxkar,RajLaveena,RT
12070,sundar_laxkar,News18India,RT
12070,sundar_laxkar,RajLaveena,RT
12071,Shahzebalvi4,TV9Bharatvarsh,RT
12071,Shahzebalvi4,RAVIMISHRA_TV,RT
12071,Shahzebalvi4,TV9Bharatvarsh,RT
12071,Shahzebalvi4,RAVIMISHRA_TV,RT
12073,lindabrown7777,Antiwarcom,RT
12074,lindabrown7777,Antiwarcom,RT
12074,lindabrown7777,KyleAnzalone_,RT
12074,lindabrown7777,Freem,RT
12074,lindabrown7777,Antiwarcom,RT
12074,lindabrown7777,KyleAnzalone_,RT
12074,lindabrown7777,Freem,RT
12074,lindabrown7777,Antiwarcom,RT
12074,lindabrown7777,KyleAnzalone_,RT
12074,lindabrown7777,Freem,RT
12075,lindabrown7777,Antiwarcom,RT
12075,lindabrown7777,RonPaul,RT
12075,lindabrown7777,Antiwarcom,RT
12075,lindabrown7777,RonPaul,RT
12076,djgoodlook,ABPNews,RT
12076,djgoodlook,ancho,RT
12076,djgoodlook,ABPNews,RT
12076,djgoodlook,ancho,RT
12077,Mathura25,ABPNews,RT
12077,Mathura25,ancho,RT
12077,Mathura25,ABPNews,RT
12077,Mathura25,ancho,RT
12078,BishnoiTe,ABPNews,RT
12078,BishnoiTe,ancho,RT
12078,BishnoiTe,ABPNews,RT
12078,BishnoiTe,ancho,RT
12079,tatersngravy_71,Therealgsns,RT
12080,powerfromspace1,cnn,Mention
12081,TimoLempiainen,ukraine_world,RT
12082,manojsingh_kush,ABPNews,RT
12082,manojsingh_kush,ancho,RT
12082,manojsingh_kush,ABPNews,RT
12082,manojsingh_kush,ancho,RT
12084,Atulsainiarya,ABPNews,RT
12084,Atulsainiarya,ancho,RT
12084,Atulsainiarya,ABPNews,RT
12084,Atulsainiarya,ancho,RT
12085,MickRhythm,EuromaidanPR,RT
12086,braedalibby,nojaydenx,RT
12087,Prashantchau18,ani_digital,RT
12089,funkibloo,Therealgsns,RT
12091,canvasman_,BBCNews,Mention
12093,singh_manish09,ani_digital,RT
12094,June4th3,Beacon20min,RT
12096,ShivkumarPogul,ABPNews,RT
12096,ShivkumarPogul,ancho,RT
12096,ShivkumarPogul,ABPNews,RT
12096,ShivkumarPogul,ancho,RT
12097,RBellitzia,TheRoses2022,RT
12098,RajLaveena,News18India,RT
12098,RajLaveena,RajLaveena,RT
12098,RajLaveena,News18India,RT
12098,RajLaveena,RajLaveena,RT
12099,News18India,RajLaveena,Mention
12100,BrotherLeeLuv,Seth_Mythrax,RT
12101,jairbrenis,Seth_Mythrax,RT
12102,Shashan20797894,ani_digital,RT
12103,ishwarlal1998,ABPNews,RT
12103,ishwarlal1998,ancho,RT
12103,ishwarlal1998,ABPNews,RT
12103,ishwarlal1998,ancho,RT
12104,anjali_speak,TV9Bharatvarsh,RT
12104,anjali_speak,anjali_speak,RT
12104,anjali_speak,TV9Bharatvarsh,RT
12104,anjali_speak,anjali_speak,RT
12107,Rohtashmandan25,TV9Bharatvarsh,RT
12107,Rohtashmandan25,anjali_speak,RT
12107,Rohtashmandan25,TV9Bharatvarsh,RT
12107,Rohtashmandan25,anjali_speak,RT
12108,TV9Bharatvarsh,anjali_speak,Mention
12109,BalmikiSah19,ABPNews,RT
12109,BalmikiSah19,ancho,RT
12109,BalmikiSah19,ABPNews,RT
12109,BalmikiSah19,ancho,RT
12110,UjjwalOmprakash,ABPNews,RT
12110,UjjwalOmprakash,ancho,RT
12110,UjjwalOmprakash,ABPNews,RT
12110,UjjwalOmprakash,ancho,RT
12111,Protest_when,ukraine_world,RT
12112,SanctionedUn,Antiwarcom,RT
12113,ravisha99362373,TV9Bharatvarsh,RT
12113,ravisha99362373,RAVIMISHRA_TV,RT
12113,ravisha99362373,TV9Bharatvarsh,RT
12113,ravisha99362373,RAVIMISHRA_TV,RT
12114,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12115,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12115,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12115,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12115,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12116,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12116,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12116,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12116,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12118,goswamig10,Bharat24Liv,RT
12119,LJoRuo,Antiwarcom,RT
12122,DoubleONAFO,Scot_Proud1,RT
12123,BhaveshKrMandal,thakur_shivangi,RT
12124,zahdehz,zahdehz,RT
12125,DoubleONAFO,ukraine_world,RT
12129,Radheshyam_k07,ABPNews,RT
12129,Radheshyam_k07,ancho,RT
12129,Radheshyam_k07,ABPNews,RT
12129,Radheshyam_k07,ancho,RT
12130,YATENDR76790283,ABPNews,RT
12130,YATENDR76790283,ancho,RT
12130,YATENDR76790283,ABPNews,RT
12130,YATENDR76790283,ancho,RT
12131,Chairman_Meowed,ukraine_world,RT
12134,Deepika_014,thakur_shivangi,RT
12135,LPNPAC,LPNPAC,RT
12136,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12137,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12138,dk116435,ABPNews,RT
12138,dk116435,ancho,RT
12138,dk116435,ABPNews,RT
12138,dk116435,ancho,RT
12139,CarrieSiemek,missjea,RT
12142,JogenderSingh70,ABPNews,RT
12142,JogenderSingh70,ancho,RT
12142,JogenderSingh70,ABPNews,RT
12142,JogenderSingh70,ancho,RT
12143,hh_francesco,AllaPoedie,RT
12144,dee4peace,dee4peace,RT
12146,manish_0483,ani_digital,RT
12148,sarapeters_99,Cyberknow20,RT
12151,ngNguynVitAnh2,TheRoses2022,RT
12152,FroodyWisco,albafella1,RT
12153,bapt_dre,AllaPoedie,RT
12155,FrRosbar,ePowerLife2,RT
12156,franchescojpr,ElCheZOV,RT
12160,craigthomler,USChelseaXXfan,RT
12160,craigthomler,Knight22122,RT
12160,craigthomler,JoeBran03134872,RT
12160,craigthomler,THE_RonTheDon,RT
12160,craigthomler,RWApodcast,RT
12160,craigthomler,USChelseaXXfan,RT
12160,craigthomler,Knight22122,RT
12160,craigthomler,JoeBran03134872,RT
12160,craigthomler,THE_RonTheDon,RT
12160,craigthomler,RWApodcast,RT
12160,craigthomler,USChelseaXXfan,RT
12160,craigthomler,Knight22122,RT
12160,craigthomler,JoeBran03134872,RT
12160,craigthomler,THE_RonTheDon,RT
12160,craigthomler,RWApodcast,RT
12160,craigthomler,USChelseaXXfan,RT
12160,craigthomler,Knight22122,RT
12160,craigthomler,JoeBran03134872,RT
12160,craigthomler,THE_RonTheDon,RT
12160,craigthomler,RWApodcast,RT
12160,craigthomler,USChelseaXXfan,RT
12160,craigthomler,Knight22122,RT
12160,craigthomler,JoeBran03134872,RT
12160,craigthomler,THE_RonTheDon,RT
12160,craigthomler,RWApodcast,RT
12161,FroodyWisco,ukraine_world,RT
12162,AimieeMobley,Therealgsns,RT
12163,a1a697fbd80147c,Therealgsns,RT
12165,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12165,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12165,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12165,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12166,sonutha11335937,AmarUjalaNews,RT
12169,nohouzecalls,TimGravett,RT
12170,sundar_laxkar,News18India,RT
12170,sundar_laxkar,RajLaveena,RT
12170,sundar_laxkar,News18India,RT
12170,sundar_laxkar,RajLaveena,RT
12171,Shahzebalvi4,TV9Bharatvarsh,RT
12171,Shahzebalvi4,RAVIMISHRA_TV,RT
12171,Shahzebalvi4,TV9Bharatvarsh,RT
12171,Shahzebalvi4,RAVIMISHRA_TV,RT
12173,lindabrown7777,Antiwarcom,RT
12174,lindabrown7777,Antiwarcom,RT
12174,lindabrown7777,KyleAnzalone_,RT
12174,lindabrown7777,Freem,RT
12174,lindabrown7777,Antiwarcom,RT
12174,lindabrown7777,KyleAnzalone_,RT
12174,lindabrown7777,Freem,RT
12174,lindabrown7777,Antiwarcom,RT
12174,lindabrown7777,KyleAnzalone_,RT
12174,lindabrown7777,Freem,RT
12175,lindabrown7777,Antiwarcom,RT
12175,lindabrown7777,RonPaul,RT
12175,lindabrown7777,Antiwarcom,RT
12175,lindabrown7777,RonPaul,RT
12176,djgoodlook,ABPNews,RT
12176,djgoodlook,ancho,RT
12176,djgoodlook,ABPNews,RT
12176,djgoodlook,ancho,RT
12177,Mathura25,ABPNews,RT
12177,Mathura25,ancho,RT
12177,Mathura25,ABPNews,RT
12177,Mathura25,ancho,RT
12178,BishnoiTe,ABPNews,RT
12178,BishnoiTe,ancho,RT
12178,BishnoiTe,ABPNews,RT
12178,BishnoiTe,ancho,RT
12179,tatersngravy_71,Therealgsns,RT
12180,powerfromspace1,cnn,Mention
12181,TimoLempiainen,ukraine_world,RT
12182,manojsingh_kush,ABPNews,RT
12182,manojsingh_kush,ancho,RT
12182,manojsingh_kush,ABPNews,RT
12182,manojsingh_kush,ancho,RT
12184,Atulsainiarya,ABPNews,RT
12184,Atulsainiarya,ancho,RT
12184,Atulsainiarya,ABPNews,RT
12184,Atulsainiarya,ancho,RT
12185,MickRhythm,EuromaidanPR,RT
12186,braedalibby,nojaydenx,RT
12187,Prashantchau18,ani_digital,RT
12189,funkibloo,Therealgsns,RT
12191,canvasman_,BBCNews,Mention
12193,singh_manish09,ani_digital,RT
12194,June4th3,Beacon20min,RT
12196,ShivkumarPogul,ABPNews,RT
12196,ShivkumarPogul,ancho,RT
12196,ShivkumarPogul,ABPNews,RT
12196,ShivkumarPogul,ancho,RT
12197,RBellitzia,TheRoses2022,RT
12198,RajLaveena,News18India,RT
12198,RajLaveena,RajLaveena,RT
12198,RajLaveena,News18India,RT
12198,RajLaveena,RajLaveena,RT
12199,News18India,RajLaveena,Mention
12200,BrotherLeeLuv,Seth_Mythrax,RT
12201,jairbrenis,Seth_Mythrax,RT
12202,Shashan20797894,ani_digital,RT
12203,ishwarlal1998,ABPNews,RT
12203,ishwarlal1998,ancho,RT
12203,ishwarlal1998,ABPNews,RT
12203,ishwarlal1998,ancho,RT
12204,anjali_speak,TV9Bharatvarsh,RT
12204,anjali_speak,anjali_speak,RT
12204,anjali_speak,TV9Bharatvarsh,RT
12204,anjali_speak,anjali_speak,RT
12207,Rohtashmandan25,TV9Bharatvarsh,RT
12207,Rohtashmandan25,anjali_speak,RT
12207,Rohtashmandan25,TV9Bharatvarsh,RT
12207,Rohtashmandan25,anjali_speak,RT
12208,TV9Bharatvarsh,anjali_speak,Mention
12209,BalmikiSah19,ABPNews,RT
12209,BalmikiSah19,ancho,RT
12209,BalmikiSah19,ABPNews,RT
12209,BalmikiSah19,ancho,RT
12210,UjjwalOmprakash,ABPNews,RT
12210,UjjwalOmprakash,ancho,RT
12210,UjjwalOmprakash,ABPNews,RT
12210,UjjwalOmprakash,ancho,RT
12211,Protest_when,ukraine_world,RT
12212,SanctionedUn,Antiwarcom,RT
12213,ravisha99362373,TV9Bharatvarsh,RT
12213,ravisha99362373,RAVIMISHRA_TV,RT
12213,ravisha99362373,TV9Bharatvarsh,RT
12213,ravisha99362373,RAVIMISHRA_TV,RT
12214,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12215,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12215,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12215,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12215,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12216,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12216,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12216,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12216,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12218,goswamig10,Bharat24Liv,RT
12219,LJoRuo,Antiwarcom,RT
12222,DoubleONAFO,Scot_Proud1,RT
12223,BhaveshKrMandal,thakur_shivangi,RT
12224,zahdehz,zahdehz,RT
12225,DoubleONAFO,ukraine_world,RT
12229,Radheshyam_k07,ABPNews,RT
12229,Radheshyam_k07,ancho,RT
12229,Radheshyam_k07,ABPNews,RT
12229,Radheshyam_k07,ancho,RT
12230,YATENDR76790283,ABPNews,RT
12230,YATENDR76790283,ancho,RT
12230,YATENDR76790283,ABPNews,RT
12230,YATENDR76790283,ancho,RT
12231,Chairman_Meowed,ukraine_world,RT
12234,Deepika_014,thakur_shivangi,RT
12235,LPNPAC,LPNPAC,RT
12236,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12237,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12238,dk116435,ABPNews,RT
12238,dk116435,ancho,RT
12238,dk116435,ABPNews,RT
12238,dk116435,ancho,RT
12239,CarrieSiemek,missjea,RT
12242,JogenderSingh70,ABPNews,RT
12242,JogenderSingh70,ancho,RT
12242,JogenderSingh70,ABPNews,RT
12242,JogenderSingh70,ancho,RT
12243,hh_francesco,AllaPoedie,RT
12244,dee4peace,dee4peace,RT
12246,manish_0483,ani_digital,RT
12248,sarapeters_99,Cyberknow20,RT
12251,ngNguynVitAnh2,TheRoses2022,RT
12252,FroodyWisco,albafella1,RT
12253,bapt_dre,AllaPoedie,RT
12255,FrRosbar,ePowerLife2,RT
12256,franchescojpr,ElCheZOV,RT
12260,craigthomler,USChelseaXXfan,RT
12260,craigthomler,Knight22122,RT
12260,craigthomler,JoeBran03134872,RT
12260,craigthomler,THE_RonTheDon,RT
12260,craigthomler,RWApodcast,RT
12260,craigthomler,USChelseaXXfan,RT
12260,craigthomler,Knight22122,RT
12260,craigthomler,JoeBran03134872,RT
12260,craigthomler,THE_RonTheDon,RT
12260,craigthomler,RWApodcast,RT
12260,craigthomler,USChelseaXXfan,RT
12260,craigthomler,Knight22122,RT
12260,craigthomler,JoeBran03134872,RT
12260,craigthomler,THE_RonTheDon,RT
12260,craigthomler,RWApodcast,RT
12260,craigthomler,USChelseaXXfan,RT
12260,craigthomler,Knight22122,RT
12260,craigthomler,JoeBran03134872,RT
12260,craigthomler,THE_RonTheDon,RT
12260,craigthomler,RWApodcast,RT
12260,craigthomler,USChelseaXXfan,RT
12260,craigthomler,Knight22122,RT
12260,craigthomler,JoeBran03134872,RT
12260,craigthomler,THE_RonTheDon,RT
12260,craigthomler,RWApodcast,RT
12261,FroodyWisco,ukraine_world,RT
12262,AimieeMobley,Therealgsns,RT
12263,a1a697fbd80147c,Therealgsns,RT
12265,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12265,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12265,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12265,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12266,sonutha11335937,AmarUjalaNews,RT
12269,nohouzecalls,TimGravett,RT
12270,sundar_laxkar,News18India,RT
12270,sundar_laxkar,RajLaveena,RT
12270,sundar_laxkar,News18India,RT
12270,sundar_laxkar,RajLaveena,RT
12271,Shahzebalvi4,TV9Bharatvarsh,RT
12271,Shahzebalvi4,RAVIMISHRA_TV,RT
12271,Shahzebalvi4,TV9Bharatvarsh,RT
12271,Shahzebalvi4,RAVIMISHRA_TV,RT
12273,lindabrown7777,Antiwarcom,RT
12274,lindabrown7777,Antiwarcom,RT
12274,lindabrown7777,KyleAnzalone_,RT
12274,lindabrown7777,Freem,RT
12274,lindabrown7777,Antiwarcom,RT
12274,lindabrown7777,KyleAnzalone_,RT
12274,lindabrown7777,Freem,RT
12274,lindabrown7777,Antiwarcom,RT
12274,lindabrown7777,KyleAnzalone_,RT
12274,lindabrown7777,Freem,RT
12275,lindabrown7777,Antiwarcom,RT
12275,lindabrown7777,RonPaul,RT
12275,lindabrown7777,Antiwarcom,RT
12275,lindabrown7777,RonPaul,RT
12276,djgoodlook,ABPNews,RT
12276,djgoodlook,ancho,RT
12276,djgoodlook,ABPNews,RT
12276,djgoodlook,ancho,RT
12277,Mathura25,ABPNews,RT
12277,Mathura25,ancho,RT
12277,Mathura25,ABPNews,RT
12277,Mathura25,ancho,RT
12278,BishnoiTe,ABPNews,RT
12278,BishnoiTe,ancho,RT
12278,BishnoiTe,ABPNews,RT
12278,BishnoiTe,ancho,RT
12279,tatersngravy_71,Therealgsns,RT
12280,powerfromspace1,cnn,Mention
12281,TimoLempiainen,ukraine_world,RT
12282,manojsingh_kush,ABPNews,RT
12282,manojsingh_kush,ancho,RT
12282,manojsingh_kush,ABPNews,RT
12282,manojsingh_kush,ancho,RT
12284,Atulsainiarya,ABPNews,RT
12284,Atulsainiarya,ancho,RT
12284,Atulsainiarya,ABPNews,RT
12284,Atulsainiarya,ancho,RT
12285,MickRhythm,EuromaidanPR,RT
12286,braedalibby,nojaydenx,RT
12287,Prashantchau18,ani_digital,RT
12289,funkibloo,Therealgsns,RT
12291,canvasman_,BBCNews,Mention
12293,singh_manish09,ani_digital,RT
12294,June4th3,Beacon20min,RT
12296,ShivkumarPogul,ABPNews,RT
12296,ShivkumarPogul,ancho,RT
12296,ShivkumarPogul,ABPNews,RT
12296,ShivkumarPogul,ancho,RT
12297,RBellitzia,TheRoses2022,RT
12298,RajLaveena,News18India,RT
12298,RajLaveena,RajLaveena,RT
12298,RajLaveena,News18India,RT
12298,RajLaveena,RajLaveena,RT
12299,News18India,RajLaveena,Mention
12300,BrotherLeeLuv,Seth_Mythrax,RT
12301,jairbrenis,Seth_Mythrax,RT
12302,Shashan20797894,ani_digital,RT
12303,ishwarlal1998,ABPNews,RT
12303,ishwarlal1998,ancho,RT
12303,ishwarlal1998,ABPNews,RT
12303,ishwarlal1998,ancho,RT
12304,anjali_speak,TV9Bharatvarsh,RT
12304,anjali_speak,anjali_speak,RT
12304,anjali_speak,TV9Bharatvarsh,RT
12304,anjali_speak,anjali_speak,RT
12307,Rohtashmandan25,TV9Bharatvarsh,RT
12307,Rohtashmandan25,anjali_speak,RT
12307,Rohtashmandan25,TV9Bharatvarsh,RT
12307,Rohtashmandan25,anjali_speak,RT
12308,TV9Bharatvarsh,anjali_speak,Mention
12309,BalmikiSah19,ABPNews,RT
12309,BalmikiSah19,ancho,RT
12309,BalmikiSah19,ABPNews,RT
12309,BalmikiSah19,ancho,RT
12310,UjjwalOmprakash,ABPNews,RT
12310,UjjwalOmprakash,ancho,RT
12310,UjjwalOmprakash,ABPNews,RT
12310,UjjwalOmprakash,ancho,RT
12311,Protest_when,ukraine_world,RT
12312,SanctionedUn,Antiwarcom,RT
12313,ravisha99362373,TV9Bharatvarsh,RT
12313,ravisha99362373,RAVIMISHRA_TV,RT
12313,ravisha99362373,TV9Bharatvarsh,RT
12313,ravisha99362373,RAVIMISHRA_TV,RT
12314,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12315,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12315,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12315,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12315,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12316,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12316,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12316,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12316,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12318,goswamig10,Bharat24Liv,RT
12319,LJoRuo,Antiwarcom,RT
12322,DoubleONAFO,Scot_Proud1,RT
12323,BhaveshKrMandal,thakur_shivangi,RT
12324,zahdehz,zahdehz,RT
12325,DoubleONAFO,ukraine_world,RT
12329,Radheshyam_k07,ABPNews,RT
12329,Radheshyam_k07,ancho,RT
12329,Radheshyam_k07,ABPNews,RT
12329,Radheshyam_k07,ancho,RT
12330,YATENDR76790283,ABPNews,RT
12330,YATENDR76790283,ancho,RT
12330,YATENDR76790283,ABPNews,RT
12330,YATENDR76790283,ancho,RT
12331,Chairman_Meowed,ukraine_world,RT
12334,Deepika_014,thakur_shivangi,RT
12335,LPNPAC,LPNPAC,RT
12336,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12337,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
12338,dk116435,ABPNews,RT
12338,dk116435,ancho,RT
12338,dk116435,ABPNews,RT
12338,dk116435,ancho,RT
12339,CarrieSiemek,missjea,RT
12342,JogenderSingh70,ABPNews,RT
12342,JogenderSingh70,ancho,RT
12342,JogenderSingh70,ABPNews,RT
12342,JogenderSingh70,ancho,RT
12343,hh_francesco,AllaPoedie,RT
12344,dee4peace,dee4peace,RT
12346,manish_0483,ani_digital,RT
12348,sarapeters_99,Cyberknow20,RT
12351,ngNguynVitAnh2,TheRoses2022,RT
12352,FroodyWisco,albafella1,RT
12353,bapt_dre,AllaPoedie,RT
12355,FrRosbar,ePowerLife2,RT
12356,franchescojpr,ElCheZOV,RT
12360,craigthomler,USChelseaXXfan,RT
12360,craigthomler,Knight22122,RT
12360,craigthomler,JoeBran03134872,RT
12360,craigthomler,THE_RonTheDon,RT
12360,craigthomler,RWApodcast,RT
12360,craigthomler,USChelseaXXfan,RT
12360,craigthomler,Knight22122,RT
12360,craigthomler,JoeBran03134872,RT
12360,craigthomler,THE_RonTheDon,RT
12360,craigthomler,RWApodcast,RT
12360,craigthomler,USChelseaXXfan,RT
12360,craigthomler,Knight22122,RT
12360,craigthomler,JoeBran03134872,RT
12360,craigthomler,THE_RonTheDon,RT
12360,craigthomler,RWApodcast,RT
12360,craigthomler,USChelseaXXfan,RT
12360,craigthomler,Knight22122,RT
12360,craigthomler,JoeBran03134872,RT
12360,craigthomler,THE_RonTheDon,RT
12360,craigthomler,RWApodcast,RT
12360,craigthomler,USChelseaXXfan,RT
12360,craigthomler,Knight22122,RT
12360,craigthomler,JoeBran03134872,RT
12360,craigthomler,THE_RonTheDon,RT
12360,craigthomler,RWApodcast,RT
12361,FroodyWisco,ukraine_world,RT
12362,AimieeMobley,Therealgsns,RT
12363,a1a697fbd80147c,Therealgsns,RT
12365,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12365,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12365,RAVIMISHRA_TV,TV9Bharatvarsh,RT
12365,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
12366,sonutha11335937,AmarUjalaNews,RT
12369,nohouzecalls,TimGravett,RT
12370,sundar_laxkar,News18India,RT
12370,sundar_laxkar,RajLaveena,RT
12370,sundar_laxkar,News18India,RT
